CustomerID,Price,Frequency,Basket_Size,Recency,Amount_Spent_per_Visit,RMF Cluster
17891,203.86,1,393,162,203.86,1
17892,244.1,3,36,56,81.37,0
17893,112.25,1,161,225,112.25,1
17894,1119.39,8,50,71,139.92,2
17895,98.0,1,130,44,98.0,0
17896,256.32,1,288,23,256.32,0
17897,566.6,3,76,172,188.87,1
17898,152.06,2,95,85,76.03,0
17899,155.8,1,171,159,155.8,1
17900,112.2,2,36,190,56.1,1
17901,110.38,1,24,29,110.38,0
17904,191.67,1,63,21,191.67,0
17905,800.24,4,101,71,200.06,3
17906,72.9,1,26,247,72.9,1
17908,243.28,1,173,373,243.28,1
17911,366.23,1,223,9,366.23,0
17912,311.01,5,37,310,62.2,1
17913,411.6,2,144,58,205.8,0
17914,336.43,1,473,3,336.43,0
17917,341.28,3,62,45,113.76,0
17919,1304.04,1,756,88,1304.04,0
17921,826.52,4,107,64,206.63,3
17923,207.5,1,50,282,207.5,1
17924,2962.5,7,165,11,423.21,2
17925,244.08,1,72,372,244.08,1
17926,397.29,2,153,133,198.64,0
17928,184.46,2,34,45,92.23,0
17929,843.0,4,27,11,210.75,3
17930,1740.48,5,318,35,348.1,3
17931,408.36,2,124,134,204.18,0
17932,1331.57,3,263,29,443.86,3
17934,704.25,2,239,51,352.13,0
17935,142.89,2,40,138,71.44,0
17936,389.84,1,262,5,389.84,0
17939,99.14,1,40,159,99.14,1
17940,2238.58,9,1083,49,248.73,2
17941,304.56,1,252,130,304.56,0
17942,77.5,1,38,7,77.5,0
17946,149.58,2,37,233,74.79,1
17947,176.68,1,168,37,176.68,0
17948,358.56,1,144,147,358.56,0
17950,482.2,3,122,72,160.73,0
17951,1008.54,3,205,39,336.18,3
17955,557.3,4,68,198,139.33,1
17956,12.75,1,1,249,12.75,1
17957,110.72,1,275,66,110.72,0
17958,508.46,1,84,116,508.46,0
17960,73.78,1,41,171,73.78,1
17962,102.83,1,128,142,102.83,0
17964,471.7,2,150,31,235.85,0
17966,1098.43,5,514,37,219.69,3
17967,123.07,1,80,371,123.07,1
17968,277.35,1,160,373,277.35,1
17969,228.2,2,76,166,114.1,1
17970,582.59,1,525,211,582.59,1
17972,136.04,1,37,241,136.04,1
17973,337.04,1,176,51,337.04,0
17974,740.79,3,173,24,246.93,3
17976,353.19,1,106,372,353.19,1
17977,288.14,1,342,29,288.14,0
17978,300.92,1,499,365,300.92,1
17979,754.31,4,98,35,188.58,3
17980,811.45,3,227,165,270.48,1
17984,152.68,1,98,145,152.68,0
17985,634.95,1,183,22,634.95,0
17986,20.8,1,10,56,20.8,0
17987,198.57,1,261,185,198.57,1
17988,201.12,7,6,11,28.73,3
17990,630.84,3,138,236,210.28,1
17991,93.35,2,12,225,46.68,1
17994,678.49,4,124,121,169.62,3
17995,76.1,1,133,281,76.1,1
17997,1970.67,8,287,74,246.33,2
17999,382.06,2,110,37,191.03,0
18001,417.23,2,181,12,208.61,0
18004,169.47,1,78,362,169.47,1
18005,249.72,2,46,3,124.86,0
18006,444.68,1,220,23,444.68,0
18008,2116.19,9,175,70,235.13,2
18009,257.34,1,126,235,257.34,1
18010,174.8,1,60,256,174.8,1
18011,102.79,1,71,373,102.79,1
18013,187.29,2,142,155,93.64,0
18014,158.47,1,67,28,158.47,0
18015,120.03,1,157,4,120.03,0
18016,1483.56,5,205,32,296.71,3
18017,523.0,3,100,81,174.33,0
18018,122.14,2,27,108,61.07,0
18019,38.45,1,7,51,38.45,0
18022,668.11,1,736,35,668.11,0
18024,389.78,2,92,152,194.89,0
18027,115.31,1,78,98,115.31,0
18030,230.65,2,33,4,115.33,0
18032,73.5,1,42,334,73.5,1
18033,97.97,1,253,65,97.97,0
18034,422.88,2,280,21,211.44,0
18035,730.4,3,203,35,243.47,0
18036,405.62,3,78,32,135.21,0
18037,70.02,6,3,154,11.67,3
18040,357.2,2,74,19,178.6,0
18042,165.05,1,33,53,165.05,0
18043,559.51,3,94,24,186.5,0
18044,2088.6,10,103,4,208.86,2
18045,189.4,1,142,45,189.4,0
18048,172.29,2,63,203,86.14,1
18050,74.4,1,40,359,74.4,1
18053,300.02,1,302,70,300.02,0
18056,363.65,1,211,288,363.65,1
18058,170.16,1,88,9,170.16,0
18059,306.46,3,86,23,102.15,0
18061,2119.41,10,95,21,211.94,2
18062,720.52,3,132,173,240.17,1
18064,814.0,2,192,133,407.0,0
18066,318.0,1,108,75,318.0,0
18067,396.33,1,189,40,396.33,0
18068,101.7,1,6,289,101.7,1
18069,2036.67,5,262,26,407.33,2
18071,453.0,2,130,257,226.5,1
18072,247.44,1,288,185,247.44,1
18074,489.6,1,190,373,489.6,1
18075,2611.75,10,146,23,261.17,2
18077,2633.01,11,170,8,239.36,2
18078,336.13,2,72,217,168.06,1
18080,1231.5,2,321,18,615.75,3
18081,343.45,3,65,36,114.48,0
18082,703.37,1,621,25,703.37,0
18084,90.48,1,312,16,90.48,0
18085,689.95,2,132,330,344.97,1
18086,101.34,1,106,274,101.34,1
18087,3202.92,1,3906,290,3202.92,1
18088,167.67,1,109,61,167.67,0
18093,2106.52,4,348,93,526.63,3
18094,3017.3,7,359,81,431.04,2
18095,580.05,2,209,312,290.02,1
18096,911.15,3,275,11,303.72,3
18097,2697.8,6,281,7,449.63,2
18099,168.31,1,149,127,168.31,0
18101,223.65,2,44,11,111.82,0
18104,754.64,1,362,37,754.64,0
18105,113.48,1,46,37,113.48,0
18106,430.7,1,128,329,430.7,1
18108,271.0,1,84,254,271.0,1
18110,236.3,1,86,19,236.3,0
18112,352.69,2,127,12,176.34,0
18113,76.32,1,72,368,76.32,1
18114,220.1,1,55,290,220.1,1
18116,1414.43,8,103,67,176.8,2
18117,319.47,1,617,25,319.47,0
18119,181.12,1,125,367,181.12,1
18120,111.15,1,31,214,111.15,1
18121,673.1,2,225,149,336.55,0
18122,1824.99,6,204,8,304.16,2
18123,589.44,2,297,24,294.72,0
18125,1142.99,4,201,29,285.75,3
18126,204.49,1,138,60,204.49,0
18127,348.73,3,62,19,116.24,0
18129,112.55,1,48,243,112.55,1
18130,1059.39,3,274,15,353.13,3
18133,931.5,1,1350,212,931.5,1
18135,681.91,5,69,29,136.38,3
18136,784.33,3,126,63,261.44,3
18138,152.65,1,38,295,152.65,1
18142,1019.52,2,638,157,509.76,0
18143,1000.16,2,285,116,500.08,0
18145,2861.55,4,656,12,715.39,2
18146,160.35,2,76,140,80.18,0
18147,179.34,2,101,45,89.67,0
18149,612.08,3,103,50,204.03,0
18150,566.58,3,110,32,188.86,0
18151,653.35,2,177,134,326.67,0
18154,399.19,2,127,3,199.6,0
18155,371.62,3,88,75,123.87,0
18156,734.94,2,150,12,367.47,0
18158,453.4,2,177,9,226.7,0
18159,530.15,1,139,301,530.15,1
18160,638.06,2,147,57,319.03,0
18161,1618.69,5,162,15,323.74,3
18164,399.65,1,184,37,399.65,0
18165,302.46,1,254,177,302.46,1
18167,1384.86,3,127,23,461.62,3
18168,1169.94,6,99,176,194.99,3
18169,202.65,1,61,60,202.65,0
18170,980.31,3,136,33,326.77,3
18171,1231.31,5,96,58,246.26,3
18173,2106.84,4,305,86,526.71,3
18174,104.0,1,50,7,104.0,0
18176,476.35,1,283,358,476.35,1
18177,1341.42,6,118,31,223.57,3
18178,1590.81,4,245,128,397.7,3
18179,1793.17,6,226,9,298.86,2
18180,1843.75,6,286,4,307.29,2
18181,382.8,1,146,24,382.8,0
18183,632.07,2,185,227,316.03,1
18184,49.8,1,60,15,49.8,0
18185,304.25,1,183,249,304.25,1
18188,2001.04,3,389,15,667.01,3
18189,1090.24,2,283,77,545.12,0
18190,284.46,2,70,192,142.23,1
18191,207.8,1,140,261,207.8,1
18192,957.97,1,339,71,957.97,0
18193,243.76,1,124,165,243.76,1
18194,973.84,1,632,82,973.84,0
18196,689.13,2,216,95,344.56,0
18200,163.8,1,111,106,163.8,0
18202,1396.99,3,193,199,465.66,3
18203,160.42,1,43,157,160.42,1
18204,1993.7,3,400,71,664.57,3
18205,517.36,2,96,36,258.68,0
18209,139.1,1,58,28,139.1,0
18210,2621.38,6,233,1,436.9,2
18211,600.07,5,71,25,120.01,3
18212,248.42,1,101,326,248.42,1
18213,232.48,1,232,236,232.48,1
18215,299.34,1,118,89,299.34,0
18216,481.75,1,200,31,481.75,0
18217,621.75,2,245,29,310.87,0
18218,662.08,2,292,211,331.04,1
18219,2069.77,10,88,2,206.98,2
18220,305.28,1,288,226,305.28,1
18221,1041.61,5,158,22,208.32,3
18222,443.0,1,335,92,443.0,0
18224,158.95,1,69,263,158.95,1
18227,93.75,1,21,217,93.75,1
18228,779.9,2,119,56,389.95,0
18230,2810.2,7,188,9,401.46,2
18231,2083.27,5,164,192,416.65,3
18232,592.97,4,75,81,148.24,3
18233,440.0,1,4,325,440.0,1
18235,1796.48,3,526,71,598.83,3
18236,882.24,6,67,29,147.04,3
18237,987.1,5,124,2,197.42,3
18239,1561.61,5,159,218,312.32,3
18240,422.58,1,126,46,422.58,0
18242,2232.49,4,254,72,558.12,3
18245,2567.06,7,255,7,366.72,2
18246,596.1,2,83,23,298.05,0
18248,804.02,2,255,122,402.01,0
18249,95.34,1,128,17,95.34,0
18250,349.27,1,199,310,349.27,1
18252,526.67,2,119,50,263.33,0
18255,103.3,1,74,89,103.3,0
18257,2337.63,8,130,39,292.2,2
18259,2338.6,3,238,24,779.53,3
18260,2643.2,6,246,172,440.53,2
18261,324.24,2,73,43,162.12,0
18262,149.48,1,182,140,149.48,0
18263,1213.16,3,489,25,404.39,3
18265,801.51,2,155,72,400.75,0
18268,25.5,1,2,134,25.5,0
18269,168.6,1,76,366,168.6,1
18270,283.15,2,50,38,141.58,0
18272,3078.58,6,341,2,513.1,2
18273,204.0,3,26,2,68.0,0
18274,175.92,1,88,30,175.92,0
18276,335.86,1,186,43,335.86,0
18277,110.38,1,68,58,110.38,0
18278,173.9,1,66,73,173.9,0
18280,180.6,1,45,277,180.6,1
18281,80.82,1,54,180,80.82,1
18282,178.05,2,51,7,89.02,0
18287,1837.28,3,528,42,612.43,3
