CustomerID,Price,Frequency,Basket_Size,Recency,Amount_Spent_per_Visit
17864,597.5,3,270,12,199.17
17865,10524.22,20,287,30,526.21
17866,329.65,1,174,142,329.65
17867,1197.1,6,90,30,199.52
17869,428.18,5,22,107,85.64
17870,1894.35,12,116,2,157.86
17871,155.9,1,182,204,155.9
17873,1729.78,5,209,80,345.96
17874,683.46,6,36,185,113.91
17877,237.61,1,98,170,237.61
17878,379.45,1,401,43,379.45
17879,178.52,1,45,173,178.52
17880,458.92,1,314,364,458.92
17881,133.35,1,32,304,133.35
17883,671.77,4,94,3,167.94
17884,717.45,4,213,3,179.36
17885,190.19,1,167,12,190.19
17886,899.61,3,160,31,299.87
17887,111.35,1,30,129,111.35
17888,726.05,8,122,21,90.76
17889,203.87,2,39,212,101.93
17890,602.09,2,208,322,301.04
17891,203.86,1,393,162,203.86
17892,244.1,3,36,56,81.37
17893,112.25,1,161,225,112.25
17894,1119.39,8,50,71,139.92
17895,98,1,130,44,98
17896,256.32,1,288,23,256.32
17897,566.6,3,76,172,188.87
17898,152.06,2,95,85,76.03
17899,155.8,1,171,159,155.8
17900,112.2,2,36,190,56.1
17901,110.38,1,24,29,110.38
17904,191.67,1,63,21,191.67
17905,800.24,4,101,71,200.06
17906,72.9,1,26,247,72.9
17908,243.28,1,173,373,243.28
17911,366.23,1,223,9,366.23
17912,311.01,5,37,310,62.2
17913,411.6,2,144,58,205.8
17914,336.43,1,473,3,336.43
17917,341.28,3,62,45,113.76
17919,1304.04,1,756,88,1304.04
17920,4192.2,17,147,4,246.6
17921,826.52,4,107,64,206.63
17923,207.5,1,50,282,207.5
17924,2962.5,7,165,11,423.21
17925,244.08,1,72,372,244.08
17926,397.29,2,153,133,198.64
17928,184.46,2,34,45,92.23
17929,843,4,27,11,210.75
17930,1740.48,5,318,35,348.1
17931,408.36,2,124,134,204.18
17932,1331.57,3,263,29,443.86
17934,704.25,2,239,51,352.13
17935,142.89,2,40,138,71.44
17936,389.84,1,262,5,389.84
17937,4301.22,7,250,8,614.46
17939,99.14,1,40,159,99.14
17940,2238.58,9,1083,49,248.73
17941,304.56,1,252,130,304.56
17942,77.5,1,38,7,77.5
17946,149.58,2,37,233,74.79
17947,176.68,1,168,37,176.68
17948,358.56,1,144,147,358.56
17949,58030.48,44,692,1,1318.87
17950,482.2,3,122,72,160.73
17951,1008.54,3,205,39,336.18
17954,2332.72,12,186,5,194.39
17955,557.3,4,68,198,139.33
17956,12.75,1,1,249,12.75
17957,110.72,1,275,66,110.72
17958,508.46,1,84,116,508.46
17960,73.78,1,41,171,73.78
17961,1296.44,39,14,21,33.24
17962,102.83,1,128,142,102.83
17964,471.7,2,150,31,235.85
17965,2622.57,14,111,37,187.33
17966,1098.43,5,514,37,219.69
17967,123.07,1,80,371,123.07
17968,277.35,1,160,373,277.35
17969,228.2,2,76,166,114.1
17970,582.59,1,525,211,582.59
17972,136.04,1,37,241,136.04
17973,337.04,1,176,51,337.04
17974,740.79,3,173,24,246.93
17975,4485.51,13,120,15,345.04
17976,353.19,1,106,372,353.19
17977,288.14,1,342,29,288.14
17978,300.92,1,499,365,300.92
17979,754.31,4,98,35,188.58
17980,811.45,3,227,165,270.48
17984,152.68,1,98,145,152.68
17985,634.95,1,183,22,634.95
17986,20.8,1,10,56,20.8
17987,198.57,1,261,185,198.57
17988,201.12,7,6,11,28.73
17990,630.84,3,138,236,210.28
17991,93.35,2,12,225,46.68
17994,678.49,4,124,121,169.62
17995,76.1,1,133,281,76.1
17997,1970.67,8,287,74,246.33
17999,382.06,2,110,37,191.03
18001,417.23,2,181,12,208.61
18004,169.47,1,78,362,169.47
18005,249.72,2,46,3,124.86
18006,444.68,1,220,23,444.68
18008,2116.19,9,175,70,235.13
18009,257.34,1,126,235,257.34
18010,174.8,1,60,256,174.8
18011,102.79,1,71,373,102.79
18013,187.29,2,142,155,93.64
18014,158.47,1,67,28,158.47
18015,120.03,1,157,4,120.03
18016,1483.56,5,205,32,296.71
18017,523,3,100,81,174.33
18018,122.14,2,27,108,61.07
18019,38.45,1,7,51,38.45
18022,668.11,1,736,35,668.11
18024,389.78,2,92,152,194.89
18027,115.31,1,78,98,115.31
18030,230.65,2,33,4,115.33
18032,73.5,1,42,334,73.5
18033,97.97,1,253,65,97.97
18034,422.88,2,280,21,211.44
18035,730.4,3,203,35,243.47
18036,405.62,3,78,32,135.21
18037,70.02,6,3,154,11.67
18040,357.2,2,74,19,178.6
18041,4183.39,21,181,11,199.21
18042,165.05,1,33,53,165.05
18043,559.51,3,94,24,186.5
18044,2088.6,10,103,4,208.86
18045,189.4,1,142,45,189.4
18048,172.29,2,63,203,86.14
18050,74.4,1,40,359,74.4
18053,300.02,1,302,70,300.02
18055,6784.19,10,245,7,678.42
18056,363.65,1,211,288,363.65
18058,170.16,1,88,9,170.16
18059,306.46,3,86,23,102.15
18061,2119.41,10,95,21,211.94
18062,720.52,3,132,173,240.17
18064,814,2,192,133,407
18065,2392.83,14,73,5,170.92
18066,318,1,108,75,318
18067,396.33,1,189,40,396.33
18068,101.7,1,6,289,101.7
18069,2036.67,5,262,26,407.33
18071,453,2,130,257,226.5
18072,247.44,1,288,185,247.44
18073,3877.52,12,259,114,323.13
18074,489.6,1,190,373,489.6
18075,2611.75,10,146,23,261.17
18077,2633.01,11,170,8,239.36
18078,336.13,2,72,217,168.06
18079,3651.97,4,1858,45,912.99
18080,1231.5,2,321,18,615.75
18081,343.45,3,65,36,114.48
18082,703.37,1,621,25,703.37
18084,90.48,1,312,16,90.48
18085,689.95,2,132,330,344.97
18086,101.34,1,106,274,101.34
18087,3202.92,1,3906,290,3202.92
18088,167.67,1,109,61,167.67
18092,9068.26,11,386,2,824.39
18093,2106.52,4,348,93,526.63
18094,3017.3,7,359,81,431.04
18095,580.05,2,209,312,290.02
18096,911.15,3,275,11,303.72
18097,2697.8,6,281,7,449.63
18099,168.31,1,149,127,168.31
18101,223.65,2,44,11,111.82
18102,259657.3,60,1068,0,4327.62
18104,754.64,1,362,37,754.64
18105,113.48,1,46,37,113.48
18106,430.7,1,128,329,430.7
18108,271,1,84,254,271
18109,8052.97,26,162,1,309.73
18110,236.3,1,86,19,236.3
18112,352.69,2,127,12,176.34
18113,76.32,1,72,368,76.32
18114,220.1,1,55,290,220.1
18116,1414.43,8,103,67,176.8
18117,319.47,1,617,25,319.47
18118,5651.42,26,110,10,217.36
18119,181.12,1,125,367,181.12
18120,111.15,1,31,214,111.15
18121,673.1,2,225,149,336.55
18122,1824.99,6,204,8,304.16
18123,589.44,2,297,24,294.72
18125,1142.99,4,201,29,285.75
18126,204.49,1,138,60,204.49
18127,348.73,3,62,19,116.24
18129,112.55,1,48,243,112.55
18130,1059.39,3,274,15,353.13
18133,931.5,1,1350,212,931.5
18135,681.91,5,69,29,136.38
18136,784.33,3,126,63,261.44
18138,152.65,1,38,295,152.65
18139,8438.34,6,926,17,1406.39
18142,1019.52,2,638,157,509.76
18143,1000.16,2,285,116,500.08
18144,2888.75,12,111,7,240.73
18145,2861.55,4,656,12,715.39
18146,160.35,2,76,140,80.18
18147,179.34,2,101,45,89.67
18149,612.08,3,103,50,204.03
18150,566.58,3,110,32,188.86
18151,653.35,2,177,134,326.67
18154,399.19,2,127,3,199.6
18155,371.62,3,88,75,123.87
18156,734.94,2,150,12,367.47
18158,453.4,2,177,9,226.7
18159,530.15,1,139,301,530.15
18160,638.06,2,147,57,319.03
18161,1618.69,5,162,15,323.74
18164,399.65,1,184,37,399.65
18165,302.46,1,254,177,302.46
18167,1384.86,3,127,23,461.62
18168,1169.94,6,99,176,194.99
18169,202.65,1,61,60,202.65
18170,980.31,3,136,33,326.77
18171,1231.31,5,96,58,246.26
18172,7561.68,20,159,14,378.08
18173,2106.84,4,305,86,526.71
18174,104,1,50,7,104
18176,476.35,1,283,358,476.35
18177,1341.42,6,118,31,223.57
18178,1590.81,4,245,128,397.7
18179,1793.17,6,226,9,298.86
18180,1843.75,6,286,4,307.29
18181,382.8,1,146,24,382.8
18183,632.07,2,185,227,316.03
18184,49.8,1,60,15,49.8
18185,304.25,1,183,249,304.25
18188,2001.04,3,389,15,667.01
18189,1090.24,2,283,77,545.12
18190,284.46,2,70,192,142.23
18191,207.8,1,140,261,207.8
18192,957.97,1,339,71,957.97
18193,243.76,1,124,165,243.76
18194,973.84,1,632,82,973.84
18196,689.13,2,216,95,344.56
18198,5425.56,17,239,4,319.15
18200,163.8,1,111,106,163.8
18202,1396.99,3,193,199,465.66
18203,160.42,1,43,157,160.42
18204,1993.7,3,400,71,664.57
18205,517.36,2,96,36,258.68
18209,139.1,1,58,28,139.1
18210,2621.38,6,233,1,436.9
18211,600.07,5,71,25,120.01
18212,248.42,1,101,326,248.42
18213,232.48,1,232,236,232.48
18215,299.34,1,118,89,299.34
18216,481.75,1,200,31,481.75
18217,621.75,2,245,29,310.87
18218,662.08,2,292,211,331.04
18219,2069.77,10,88,2,206.98
18220,305.28,1,288,226,305.28
18221,1041.61,5,158,22,208.32
18222,443,1,335,92,443
18223,6484.54,14,210,4,463.18
18224,158.95,1,69,263,158.95
18225,5509.12,12,270,3,459.09
18226,5228.05,11,315,44,475.28
18227,93.75,1,21,217,93.75
18228,779.9,2,119,56,389.95
18229,7276.9,20,124,11,363.85
18230,2810.2,7,188,9,401.46
18231,2083.27,5,164,192,416.65
18232,592.97,4,75,81,148.24
18233,440,1,4,325,440
18235,1796.48,3,526,71,598.83
18236,882.24,6,67,29,147.04
18237,987.1,5,124,2,197.42
18239,1561.61,5,159,218,312.32
18240,422.58,1,126,46,422.58
18241,2073.09,17,61,9,121.95
18242,2232.49,4,254,72,558.12
18245,2567.06,7,255,7,366.72
18246,596.1,2,83,23,298.05
18248,804.02,2,255,122,402.01
18249,95.34,1,128,17,95.34
18250,349.27,1,199,310,349.27
18251,4314.72,1,7824,87,4314.72
18252,526.67,2,119,50,263.33
18255,103.3,1,74,89,103.3
18257,2337.63,8,130,39,292.2
18259,2338.6,3,238,24,779.53
18260,2643.2,6,246,172,440.53
18261,324.24,2,73,43,162.12
18262,149.48,1,182,140,149.48
18263,1213.16,3,489,25,404.39
18265,801.51,2,155,72,400.75
18268,25.5,1,2,134,25.5
18269,168.6,1,76,366,168.6
18270,283.15,2,50,38,141.58
18272,3078.58,6,341,2,513.1
18273,204,3,26,2,68
18274,175.92,1,88,30,175.92
18276,335.86,1,186,43,335.86
18277,110.38,1,68,58,110.38
18278,173.9,1,66,73,173.9
18280,180.6,1,45,277,180.6
18281,80.82,1,54,180,80.82
18282,178.05,2,51,7,89.02
18283,2088.93,16,87,3,130.56
18287,1837.28,3,528,42,612.43
